attacktype1_txt,iyear,weaptype1,region_txt,nkill,nwound,nperps,success
Bombing/Explosion,2016,6,Central Asia,0.0,0.0,-99.0,0
Hostage Taking (Kidnapping),2016,5,South Asia,1.0,0.0,20.0,1
Hostage Taking (Kidnapping),2016,13,Sub-Saharan Africa,1.0,,-99.0,1
Assassination,2016,5,South Asia,1.0,1.0,2.0,1
Hostage Taking (Kidnapping),2016,5,Sub-Saharan Africa,,,4.0,1
Hostage Taking (Kidnapping),2016,13,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,1.0,-99.0,1
Bombing/Explosion,2016,6,Sub-Saharan Africa,1.0,3.0,-99.0,1
Facility/Infrastructure Attack,2016,8,Sub-Saharan Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Sub-Saharan Africa,4.0,,1.0,1
Armed Assault,2016,9,Middle East & North Africa,0.0,1.0,1.0,0
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,6.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,4.0,-99.0,1
Armed Assault,2016,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,9.0,0.0,9.0,0
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,6.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2016,13,Middle East & North Africa,,,-99.0,1
Bombing/Explosion,2016,6,South Asia,3.0,4.0,-99.0,1
Armed Assault,2016,5,South Asia,3.0,9.0,-99.0,1
Facility/Infrastructure Attack,2016,8,Sub-Saharan Africa,0.0,0.0,20.0,1
Hostage Taking (Kidnapping),2016,5,South Asia,,,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,,,2.0,0
Armed Assault,2016,5,Sub-Saharan Africa,1.0,1.0,2.0,1
Hostage Taking (Kidnapping),2016,13,Middle East & North Africa,,,-99.0,1
Hostage Taking (Kidnapping),2016,13,Middle East & North Africa,,,-99.0,1
Facility/Infrastructure Attack,2016,9,Western Europe,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,9,Western Europe,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,South Asia,0.0,0.0,-99.0,1
Armed Assault,2016,5,Middle East & North Africa,1.0,0.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,0.0,0.0,50.0,0
Hostage Taking (Kidnapping),2016,6,Sub-Saharan Africa,2.0,4.0,-99.0,1
Armed Assault,2016,5,South Asia,22.0,11.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,0
Armed Assault,2016,5,Middle East & North Africa,1.0,2.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,10.0,,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,3.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,6.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,2.0,-99.0,1
Armed Assault,2016,5,Middle East & North Africa,0.0,3.0,-99.0,1
Assassination,2016,6,Middle East & North Africa,13.0,30.0,1.0,1
Bombing/Explosion,2016,6,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,8.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,40.0,0.0,-99.0,0
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,1.0,-99.0,1
Hostage Taking (Kidnapping),2016,13,Middle East & North Africa,,,-99.0,1
Armed Assault,2016,5,Middle East & North Africa,1.0,0.0,-99.0,1
Armed Assault,2016,5,Middle East & North Africa,2.0,1.0,-99.0,1
Facility/Infrastructure Attack,2016,8,Middle East & North Africa,0.0,0.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,17.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Unknown,2016,13,South Asia,15.0,,-99.0,0
Assassination,2016,9,South Asia,1.0,0.0,4.0,1
Unknown,2016,13,Sub-Saharan Africa,25.0,,-99.0,1
Bombing/Explosion,2016,6,Southeast Asia,3.0,2.0,-99.0,1
Hostage Taking (Kidnapping),2016,5,Middle East & North Africa,1.0,0.0,4.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,1.0,0
Armed Assault,2016,5,South Asia,0.0,0.0,-99.0,0
Armed Assault,2016,5,South Asia,0.0,0.0,-99.0,0
Armed Assault,2016,5,Sub-Saharan Africa,2.0,4.0,-99.0,1
Armed Assault,2016,9,Middle East & North Africa,0.0,1.0,1.0,0
Hostage Taking (Kidnapping),2016,5,South Asia,,,25.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,3.0,7.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,9.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Sub-Saharan Africa,0.0,0.0,-99.0,1
Armed Assault,2016,5,South Asia,1.0,0.0,2.0,1
Hostage Taking (Kidnapping),2016,13,Middle East & North Africa,,,-99.0,1
Hostage Taking (Kidnapping),2016,5,South Asia,,,-99.0,1
Hostage Taking (Kidnapping),2016,5,South Asia,,,-99.0,1
Hostage Taking (Kidnapping),2016,5,South Asia,,,-99.0,1
Facility/Infrastructure Attack,2016,8,South Asia,0.0,0.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,24.0,,-99.0,1
Bombing/Explosion,2016,6,South Asia,6.0,0.0,-99.0,1
Armed Assault,2016,5,South Asia,1.0,0.0,-99.0,1
Armed Assault,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Armed Assault,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,Australasia & Oceania,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2016,13,South Asia,,,-99.0,1
Assassination,2016,13,Sub-Saharan Africa,,,-99.0,0
Facility/Infrastructure Attack,2016,5,Middle East & North Africa,0.0,0.0,3.0,0
Bombing/Explosion,2016,6,Eastern Europe,0.0,2.0,1.0,1
Armed Assault,2016,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,9.0,5.0,-99.0,1
Assassination,2016,5,South Asia,0.0,1.0,-99.0,0
Armed Assault,2016,6,South Asia,3.0,3.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,6.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,0.0,-99.0,1
Assassination,2016,6,Middle East & North Africa,7.0,12.0,1.0,0
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,0.0,1.0,0
Assassination,2016,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,Sub-Saharan Africa,3.0,,-99.0,1
Unknown,2016,13,Sub-Saharan Africa,11.0,0.0,-99.0,1
Armed Assault,2016,5,Middle East & North Africa,5.0,0.0,-99.0,1
Assassination,2016,6,Middle East & North Africa,6.0,11.0,1.0,0
Facility/Infrastructure Attack,2016,8,North America,0.0,0.0,-99.0,1
Assassination,2016,5,South Asia,1.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2016,13,Middle East & North Africa,,,-99.0,1
Hostage Taking (Kidnapping),2016,13,Middle East & North Africa,,,-99.0,1
Armed Assault,2016,5,Eastern Europe,3.0,0.0,3.0,0
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2016,5,South Asia,0.0,0.0,1.0,0
Assassination,2016,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Armed Assault,2016,5,Middle East & North Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Hijacking,2016,5,Sub-Saharan Africa,1.0,1.0,-99.0,1
Assassination,2016,5,South Asia,2.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Sub-Saharan Africa,0.0,7.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,0
Assassination,2016,5,Middle East & North Africa,1.0,0.0,1.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,5.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,7.0,18.0,1.0,1
Armed Assault,2016,5,Middle East & North Africa,1.0,0.0,1.0,1
Armed Assault,2016,5,South Asia,1.0,0.0,2.0,1
Bombing/Explosion,2016,6,South Asia,1.0,0.0,1.0,0
Armed Assault,2016,5,Sub-Saharan Africa,2.0,1.0,4.0,1
Assassination,2016,6,South Asia,2.0,4.0,-99.0,0
Hostage Taking (Kidnapping),2016,13,Southeast Asia,0.0,0.0,-99.0,1
Assassination,2016,6,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2016,6,Southeast Asia,0.0,0.0,-99.0,0
Armed Assault,2016,5,Middle East & North Africa,0.0,1.0,-99.0,1
Armed Assault,2016,6,Sub-Saharan Africa,26.0,2.0,-99.0,1
Bombing/Explosion,2016,6,Sub-Saharan Africa,7.0,19.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,4.0,9.0,-99.0,1
Assassination,2016,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,40.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,9.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,3.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,South Asia,0.0,0.0,-99.0,1
Facility/Infrastructure Attack,2016,8,Western Europe,0.0,0.0,-99.0,1
Armed Assault,2016,5,South Asia,,,-99.0,1
Hostage Taking (Kidnapping),2016,5,South Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,0
Unarmed Assault,2016,9,Sub-Saharan Africa,0.0,12.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,3.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,5.0,5.0,-99.0,1
Armed Assault,2016,6,Middle East & North Africa,6.0,1.0,-99.0,1
Bombing/Explosion,2016,6,Western Europe,0.0,0.0,-99.0,0
Bombing/Explosion,2016,6,Western Europe,0.0,0.0,1.0,1
Bombing/Explosion,2016,6,Western Europe,0.0,0.0,1.0,1
Bombing/Explosion,2016,6,South Asia,0.0,5.0,-99.0,1
Bombing/Explosion,2016,6,Western Europe,0.0,0.0,-99.0,1
Armed Assault,2016,5,South Asia,0.0,0.0,-99.0,0
Armed Assault,2016,5,South Asia,0.0,0.0,-99.0,0
Armed Assault,2016,5,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2016,6,South Asia,1.0,0.0,1.0,0
Armed Assault,2016,5,South Asia,3.0,4.0,25.0,1
Bombing/Explosion,2016,6,South Asia,1.0,1.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,5.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,1.0,0.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,2.0,0.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,1.0,,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,1
Unknown,2016,13,Sub-Saharan Africa,5.0,0.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,2.0,6.0,-99.0,1
Armed Assault,2016,5,Sub-Saharan Africa,0.0,,-99.0,1
Unarmed Assault,2016,9,Eastern Europe,0.0,1.0,2.0,1
Assassination,2016,5,Southeast Asia,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,5.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,7.0,-99.0,1
Unknown,2016,13,Middle East & North Africa,1.0,6.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,0
Armed Assault,2016,5,South Asia,8.0,10.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,0.0,1.0,0
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Armed Assault,2016,5,Eastern Europe,1.0,0.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,4.0,0.0,4.0,1
Hostage Taking (Kidnapping),2016,5,Sub-Saharan Africa,0.0,2.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,1.0,1
Armed Assault,2016,5,South Asia,,,-99.0,0
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,1
Assassination,2016,5,Middle East & North Africa,1.0,0.0,-99.0,1
Assassination,2016,5,Sub-Saharan Africa,1.0,0.0,2.0,1
Armed Assault,2016,6,Middle East & North Africa,1.0,,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,0
Armed Assault,2016,5,South Asia,12.0,0.0,2.0,1
Bombing/Explosion,2016,6,South Asia,0.0,9.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,0.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Sub-Saharan Africa,,,-99.0,1
Hostage Taking (Kidnapping),2016,5,Southeast Asia,,,6.0,1
Facility/Infrastructure Attack,2016,5,Southeast Asia,0.0,0.0,6.0,1
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2016,13,Southeast Asia,0.0,0.0,5.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,2.0,0
Bombing/Explosion,2016,6,South Asia,0.0,0.0,-99.0,0
Armed Assault,2016,5,South Asia,1.0,0.0,-99.0,1
Assassination,2016,6,South Asia,0.0,0.0,-99.0,0
Unarmed Assault,2016,9,South Asia,2.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,7.0,22.0,1.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,8.0,29.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,8.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,6.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,15.0,0.0,-99.0,0
Unknown,2016,13,Sub-Saharan Africa,10.0,2.0,-99.0,1
Unknown,2016,13,Sub-Saharan Africa,9.0,2.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,0.0,-99.0,1
Hostage Taking (Kidnapping),2016,5,Middle East & North Africa,,,-99.0,1
Bombing/Explosion,2016,6,South Asia,10.0,0.0,10.0,1
Unknown,2016,13,South Asia,0.0,2.0,-99.0,0
Armed Assault,2016,5,Sub-Saharan Africa,1.0,0.0,-99.0,1
Unknown,2016,13,Sub-Saharan Africa,0.0,0.0,-99.0,0
Bombing/Explosion,2016,6,South America,1.0,1.0,-99.0,1
Armed Assault,2016,5,Middle East & North Africa,4.0,0.0,-99.0,1
Armed Assault,2016,5,Middle East & North Africa,0.0,0.0,-99.0,0
Unknown,2016,13,South Asia,0.0,0.0,-99.0,0
Bombing/Explosion,2016,6,South Asia,1.0,3.0,-99.0,1
Bombing/Explosion,2016,6,South Asia,1.0,2.0,-99.0,1
Armed Assault,2016,5,South Asia,3.0,0.0,-99.0,0
Bombing/Explosion,2016,6,South Asia,2.0,2.0,-99.0,1
Armed Assault,2016,5,South Asia,0.0,0.0,-99.0,0
Facility/Infrastructure Attack,2016,8,Western Europe,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,3.0,9.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,6.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,2.0,7.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,8.0,-99.0,1
Hostage Taking (Kidnapping),2016,5,Sub-Saharan Africa,1.0,3.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,1.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,4.0,-99.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,4.0,-99.0,1
Facility/Infrastructure Attack,2016,8,Sub-Saharan Africa,7.0,3.0,-99.0,1
Unknown,2016,13,Sub-Saharan Africa,7.0,2.0,-99.0,1
Facility/Infrastructure Attack,2016,8,South America,0.0,0.0,-99.0,1
Armed Assault,2016,5,South America,2.0,0.0,-99.0,1
Bombing/Explosion,2016,6,Sub-Saharan Africa,3.0,7.0,-99.0,1
Assassination,2016,6,Middle East & North Africa,0.0,1.0,-99.0,0
Bombing/Explosion,2016,6,South Asia,10.0,0.0,-99.0,1
Armed Assault,2016,5,Southeast Asia,1.0,2.0,10.0,1
Armed Assault,2016,5,Southeast Asia,1.0,1.0,4.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,1.0,-99.0,1
Bombing/Explosion,2016,6,Southeast Asia,0.0,6.0,4.0,1
Bombing/Explosion,2016,6,Middle East & North Africa,0.0,3.0,-99.0,1
